;Scopy version,f4beeb1
;Exported on,dimanche mars 17/03/2024
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
611,-0.308,0.107294
612,-0.307,0.107294
613,-0.306,0.107294
614,-0.305,0.107294
615,-0.304,0.107294
616,-0.303,0.107294
617,-0.302,0.107294
618,-0.301,0.107294
619,-0.3,0.107294
620,-0.299,0.107294
621,-0.298,0.107294
622,-0.297,0.107294
623,-0.296,0.107294
624,-0.295,0.107294
625,-0.294,0.107294
626,-0.293,0.107294
627,-0.292,0.107294
628,-0.291,0.107294
629,-0.29,0.107294
630,-0.289,0.102078
631,-0.288,0.105556
632,-0.287,0.105556
633,-0.286,0.105556
634,-0.285,0.105556
635,-0.284,0.105556
636,-0.283,0.105556
637,-0.282,0.107294
638,-0.281,0.107294
639,-0.28,0.107294
640,-0.279,0.107294
641,-0.278,0.107294
642,-0.277,0.107294
643,-0.276,0.107294
644,-0.275,0.107294
645,-0.274,0.107294
646,-0.273,0.107294
647,-0.272,0.107294
648,-0.271,0.107294
649,-0.27,0.107294
650,-0.269,0.107294
651,-0.268,0.107294
652,-0.267,0.107294
653,-0.266,0.107294
654,-0.265,0.107294
655,-0.264,0.107294
656,-0.263,0.107294
657,-0.262,0.107294
658,-0.261,0.107294
659,-0.26,0.107294
660,-0.259,0.107294
661,-0.258,0.107294
662,-0.257,0.107294
663,-0.256,0.107294
664,-0.255,0.107294
665,-0.254,0.107294
666,-0.253,0.107294
667,-0.252,0.107294
668,-0.251,0.107294
669,-0.25,0.107294
670,-0.249,0.107294
671,-0.248,0.107294
672,-0.247,0.105556
673,-0.246,0.105556
674,-0.245,0.105556
675,-0.244,0.105556
676,-0.243,0.105556
677,-0.242,0.105556
678,-0.241,0.102078
679,-0.24,0.107294
680,-0.239,0.107294
681,-0.238,0.107294
682,-0.237,0.107294
683,-0.236,0.107294
684,-0.235,0.107294
685,-0.234,0.107294
686,-0.233,0.107294
687,-0.232,0.107294
688,-0.231,0.107294
689,-0.23,0.107294
690,-0.229,0.107294
691,-0.228,0.107294
692,-0.227,0.107294
693,-0.226,0.107294
694,-0.225,0.107294
695,-0.224,0.107294
696,-0.223,0.107294
697,-0.222,0.107294
698,-0.221,0.107294
699,-0.22,0.107294
700,-0.219,0.107294
701,-0.218,0.107294
702,-0.217,0.107294
703,-0.216,0.107294
704,-0.215,0.107294
705,-0.214,0.107294
706,-0.213,0.107294
707,-0.212,0.107294
708,-0.211,0.107294
709,-0.21,0.107294
710,-0.209,0.107294
711,-0.208,0.107294
712,-0.207,0.107294
713,-0.206,0.107294
714,-0.205,0.107294
715,-0.204,0.107294
716,-0.203,0.107294
717,-0.202,0.102078
718,-0.201,0.105556
719,-0.2,0.105556
720,-0.199,0.105556
721,-0.198,0.105556
722,-0.197,0.105556
723,-0.196,0.105556
724,-0.195,0.107294
725,-0.194,0.107294
726,-0.193,0.107294
727,-0.192,0.107294
728,-0.191,0.107294
729,-0.19,0.107294
730,-0.189,0.107294
731,-0.188,0.107294
732,-0.187,0.107294
733,-0.186,0.107294
734,-0.185,0.107294
735,-0.184,0.107294
736,-0.183,0.107294
737,-0.182,0.107294
738,-0.181,0.107294
739,-0.18,0.107294
740,-0.179,0.107294
741,-0.178,0.107294
742,-0.177,0.107294
743,-0.176,0.107294
744,-0.175,0.107294
745,-0.174,0.107294
746,-0.173,0.107294
747,-0.172,0.107294
748,-0.171,0.107294
749,-0.17,0.107294
750,-0.169,0.107294
751,-0.168,0.107294
752,-0.167,0.107294
753,-0.166,0.107294
754,-0.165,0.107294
755,-0.164,0.107294
756,-0.163,0.107294
757,-0.162,0.107294
758,-0.161,0.107294
759,-0.16,0.107294
760,-0.159,0.102078
761,-0.158,0.105556
762,-0.157,0.105556
763,-0.156,0.105556
764,-0.155,0.105556
765,-0.154,0.102078
766,-0.153,0.107294
767,-0.152,0.107294
768,-0.151,0.107294
769,-0.15,0.107294
770,-0.149,0.107294
771,-0.148,0.107294
772,-0.147,0.107294
773,-0.146,0.107294
774,-0.145,0.107294
775,-0.144,0.107294
776,-0.143,0.107294
777,-0.142,0.107294
778,-0.141,0.107294
779,-0.14,0.107294
780,-0.139,0.107294
781,-0.138,0.107294
782,-0.137,0.107294
783,-0.136,0.107294
784,-0.135,0.107294
785,-0.134,0.107294
786,-0.133,0.107294
787,-0.132,0.107294
788,-0.131,0.107294
789,-0.13,0.107294
790,-0.129,0.107294
791,-0.128,0.107294
792,-0.127,0.107294
793,-0.126,0.107294
794,-0.125,0.107294
795,-0.124,0.107294
796,-0.123,0.107294
797,-0.122,0.107294
798,-0.121,0.107294
799,-0.12,0.107294
800,-0.119,0.107294
801,-0.118,0.107294
802,-0.117,0.105556
803,-0.116,0.105556
804,-0.115,0.105556
805,-0.114,0.105556
806,-0.113,0.105556
807,-0.112,0.105556
808,-0.111,0.105556
809,-0.11,0.105556
810,-0.109,0.105556
811,-0.108,0.107294
812,-0.107,0.107294
813,-0.106,0.107294
814,-0.105,0.107294
815,-0.104,0.107294
816,-0.103,0.107294
817,-0.102,0.107294
818,-0.101,0.107294
819,-0.1,0.107294
820,-0.099,0.107294
821,-0.098,0.107294
822,-0.097,0.107294
823,-0.096,0.107294
824,-0.095,0.107294
825,-0.094,0.107294
826,-0.093,0.107294
827,-0.092,0.107294
828,-0.091,0.107294
829,-0.09,0.107294
830,-0.089,0.107294
831,-0.088,0.107294
832,-0.087,0.107294
833,-0.086,0.107294
834,-0.085,0.107294
835,-0.084,0.107294
836,-0.083,0.107294
837,-0.082,0.107294
838,-0.081,0.107294
839,-0.08,0.107294
840,-0.079,0.107294
841,-0.078,0.107294
842,-0.077,0.107294
843,-0.076,0.107294
844,-0.075,0.107294
845,-0.074,0.107294
846,-0.073,0.107294
847,-0.072,0.107294
848,-0.071,0.102078
849,-0.07,0.105556
850,-0.069,0.105556
851,-0.068,0.105556
852,-0.067,0.102078
853,-0.066,0.107294
854,-0.065,0.107294
855,-0.064,0.107294
856,-0.063,0.107294
857,-0.062,0.107294
858,-0.061,0.107294
859,-0.06,0.107294
860,-0.059,0.107294
861,-0.058,0.107294
862,-0.057,0.107294
863,-0.056,0.107294
864,-0.055,0.107294
865,-0.054,0.107294
866,-0.053,0.107294
867,-0.052,0.107294
868,-0.051,0.107294
869,-0.05,0.107294
870,-0.049,0.107294
871,-0.048,0.107294
872,-0.047,0.107294
873,-0.046,0.107294
874,-0.045,0.107294
875,-0.044,0.107294
876,-0.043,0.107294
877,-0.042,0.107294
878,-0.041,0.107294
879,-0.04,0.107294
880,-0.039,0.107294
881,-0.038,0.107294
882,-0.037,0.107294
883,-0.036,0.107294
884,-0.035,0.107294
885,-0.034,0.105556
886,-0.033,0.109033
887,-0.032,0.105556
888,-0.031,0.107294
889,-0.03,0.107294
890,-0.029,0.107294
891,-0.028,0.102078
892,-0.027,0.105556
893,-0.026,0.105556
894,-0.025,0.105556
895,-0.024,0.105556
896,-0.023,0.105556
897,-0.022,0.105556
898,-0.021,0.107294
899,-0.02,0.107294
900,-0.019,0.107294
901,-0.018,0.107294
902,-0.017,0.107294
903,-0.016,0.107294
904,-0.015,0.107294
905,-0.014,0.107294
906,-0.013,0.107294
907,-0.012,0.107294
908,-0.011,0.107294
909,-0.01,0.107294
910,-0.009,0.107294
911,-0.008,0.107294
912,-0.007,0.107294
913,-0.006,0.107294
914,-0.005,0.107294
915,-0.004,0.107294
916,-0.003,0.107294
917,-0.002,0.107294
918,-0.001,0.107294
919,0,0.107294
920,0.001,0.107294
921,0.002,0.107294
922,0.003,0.107294
923,0.004,0.107294
924,0.005,0.107294
925,0.006,0.107294
926,0.007,0.107294
927,0.008,0.107294
928,0.009,0.107294
929,0.01,0.107294
930,0.011,0.107294
931,0.012,0.107294
932,0.013,0.107294
933,0.014,0.107294
934,0.015,0.107294
935,0.016,0.102078
936,0.017,0.105556
937,0.018,0.105556
938,0.019,0.105556
939,0.02,0.102078
940,0.021,0.107294
941,0.022,0.107294
942,0.023,0.107294
943,0.024,0.107294
944,0.025,0.107294
945,0.026,0.107294
946,0.027,0.107294
947,0.028,0.107294
948,0.029,0.107294
949,0.03,0.107294
950,0.031,0.107294
951,0.032,0.107294
952,0.033,0.107294
953,0.034,0.107294
954,0.035,0.107294
955,0.036,0.107294
956,0.037,0.107294
957,0.038,0.107294
958,0.039,0.107294
959,0.04,0.107294
960,0.041,0.107294
961,0.042,0.107294
962,0.043,0.107294
963,0.044,0.107294
964,0.045,0.107294
965,0.046,0.107294
966,0.047,0.107294
967,0.048,0.107294
968,0.049,0.107294
969,0.05,0.107294
970,0.051,0.107294
971,0.052,0.107294
972,0.053,0.107294
973,0.054,0.107294
974,0.055,0.107294
975,0.056,0.107294
976,0.057,0.107294
977,0.058,0.107294
978,0.059,0.107294
979,0.06,0.102078
980,0.061,0.105556
981,0.062,0.105556
982,0.063,0.105556
983,0.064,0.105556
984,0.065,0.105556
985,0.066,0.107294
986,0.067,0.107294
987,0.068,0.107294
988,0.069,0.107294
989,0.07,0.107294
990,0.071,0.107294
991,0.072,0.107294
992,0.073,0.107294
993,0.074,0.107294
994,0.075,0.107294
995,0.076,0.107294
996,0.077,0.107294
997,0.078,0.107294
998,0.079,0.107294
999,0.08,0.107294
1000,0.081,0.107294
1001,0.082,0.107294
1002,0.083,0.107294
1003,0.084,0.107294
1004,0.085,0.107294
1005,0.086,0.107294
1006,0.087,0.107294
1007,0.088,0.107294
1008,0.089,0.107294
1009,0.09,0.107294
1010,0.091,0.107294
1011,0.092,0.107294
1012,0.093,0.107294
1013,0.094,0.107294
1014,0.095,0.107294
1015,0.096,0.107294
1016,0.097,0.107294
1017,0.098,0.107294
1018,0.099,0.107294
1019,0.1,0.107294
1020,0.101,0.107294
1021,0.102,0.107294
1022,0.103,0.102078
1023,0.104,0.105556
1024,0.105,0.105556
1025,0.106,0.105556
1026,0.107,0.102078
1027,0.108,0.107294
1028,0.109,0.107294
1029,0.11,0.107294
1030,0.111,0.107294
1031,0.112,0.107294
1032,0.113,0.107294
1033,0.114,0.107294
1034,0.115,0.107294
1035,0.116,0.107294
1036,0.117,0.107294
1037,0.118,0.107294
1038,0.119,0.107294
1039,0.12,0.107294
1040,0.121,0.107294
1041,0.122,0.107294
1042,0.123,0.107294
1043,0.124,0.107294
1044,0.125,0.107294
1045,0.126,0.107294
1046,0.127,0.107294
1047,0.128,0.107294
1048,0.129,0.107294
1049,0.13,0.107294
1050,0.131,0.107294
1051,0.132,0.107294
1052,0.133,0.107294
1053,0.134,0.107294
1054,0.135,0.107294
1055,0.136,0.107294
1056,0.137,0.107294
1057,0.138,0.107294
1058,0.139,0.107294
1059,0.14,0.107294
1060,0.141,0.107294
1061,0.142,0.107294
1062,0.143,0.107294
1063,0.144,0.107294
1064,0.145,0.107294
1065,0.146,0.107294
1066,0.147,0.102078
1067,0.148,0.105556
1068,0.149,0.105556
1069,0.15,0.105556
1070,0.151,0.105556
1071,0.152,0.105556
1072,0.153,0.107294
1073,0.154,0.107294
1074,0.155,0.107294
1075,0.156,0.107294
1076,0.157,0.107294
1077,0.158,0.107294
1078,0.159,0.107294
1079,0.16,0.107294
1080,0.161,0.107294
1081,0.162,0.107294
1082,0.163,0.107294
1083,0.164,0.107294
1084,0.165,0.107294
1085,0.166,0.107294
1086,0.167,0.107294
1087,0.168,0.107294
1088,0.169,0.107294
