;Scopy version,f4beeb1
;Exported on,lundi mars 18/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
631,-0.7561,0.0356299
632,-0.756,0.0356299
633,-0.7559,0.0356299
634,-0.7558,0.0356299
635,-0.7557,0.0356299
636,-0.7556,0.0356299
637,-0.7555,0.0356299
638,-0.7554,0.0356299
639,-0.7553,0.0356299
640,-0.7552,0.0356299
641,-0.7551,0.0356299
642,-0.755,0.0356299
643,-0.7549,0.0356299
644,-0.7548,0.0356299
645,-0.7547,0.0356299
646,-0.7546,0.0356299
647,-0.7545,0.0356299
648,-0.7544,0.0356299
649,-0.7543,0.0356299
650,-0.7542,0.0356299
651,-0.7541,0.0356299
652,-0.754,0.0356299
653,-0.7539,0.0356299
654,-0.7538,0.0356299
655,-0.7537,0.0356299
656,-0.7536,0.0356299
657,-0.7535,0.0356299
658,-0.7534,0.0356299
659,-0.7533,0.0356299
660,-0.7532,0.0356299
661,-0.7531,0.0356299
662,-0.753,0.0356299
663,-0.7529,0.0356299
664,-0.7528,0.0356299
665,-0.7527,0.0356299
666,-0.7526,0.0356299
667,-0.7525,0.0356299
668,-0.7524,0.0356299
669,-0.7523,0.0356299
670,-0.7522,0.0356299
671,-0.7521,0.0356299
672,-0.752,0.0356299
673,-0.7519,0.0356299
674,-0.7518,0.0356299
675,-0.7517,0.0356299
676,-0.7516,0.0356299
677,-0.7515,0.0356299
678,-0.7514,0.0356299
679,-0.7513,0.0356299
680,-0.7512,0.0356299
681,-0.7511,0.0356299
682,-0.751,0.0356299
683,-0.7509,0.0356299
684,-0.7508,0.0356299
685,-0.7507,0.0356299
686,-0.7506,0.0356299
687,-0.7505,0.0356299
688,-0.7504,0.0356299
689,-0.7503,0.0356299
690,-0.7502,0.0356299
691,-0.7501,0.0356299
692,-0.75,0.0356299
693,-0.7499,0.0356299
694,-0.7498,0.0356299
695,-0.7497,0.0356299
696,-0.7496,0.0356299
697,-0.7495,0.0356299
698,-0.7494,0.0356299
699,-0.7493,0.0356299
700,-0.7492,0.0356299
701,-0.7491,0.0356299
702,-0.749,0.0356299
703,-0.7489,0.0356299
704,-0.7488,0.0356299
705,-0.7487,0.0356299
706,-0.7486,0.0356299
707,-0.7485,0.0356299
708,-0.7484,0.0356299
709,-0.7483,0.0356299
710,-0.7482,0.0356299
711,-0.7481,0.0356299
712,-0.748,0.0356299
713,-0.7479,0.0356299
714,-0.7478,0.0356299
715,-0.7477,0.0356299
716,-0.7476,0.0356299
717,-0.7475,0.0356299
718,-0.7474,0.0356299
719,-0.7473,0.0356299
720,-0.7472,0.0356299
721,-0.7471,0.0356299
722,-0.747,0.0356299
723,-0.7469,0.0356299
724,-0.7468,0.0356299
725,-0.7467,0.0356299
726,-0.7466,0.0356299
727,-0.7465,0.0356299
728,-0.7464,0.0356299
729,-0.7463,0.0356299
730,-0.7462,0.0356299
731,-0.7461,0.0356299
732,-0.746,0.0356299
733,-0.7459,0.0356299
