;Scopy version,f4beeb1
;Exported on,samedi mars 02/03/2024
;Device,M2K
;Nr of samples,160000
;Sample rate,10000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V)
317,-0.7875,0.116504
318,-0.7874,0.116504
319,-0.7873,0.114848
320,-0.7872,0.114848
321,-0.7871,0.114848
322,-0.787,0.113192
323,-0.7869,0.113192
324,-0.7868,0.113192
325,-0.7867,0.114848
326,-0.7866,0.114848
327,-0.7865,0.116504
328,-0.7864,0.116504
329,-0.7863,0.119816
330,-0.7862,0.119816
331,-0.7861,0.121472
332,-0.786,0.121472
333,-0.7859,0.123128
334,-0.7858,0.123128
335,-0.7857,0.124784
336,-0.7856,0.12644
337,-0.7855,0.12644
338,-0.7854,0.12644
339,-0.7853,0.129752
340,-0.7852,0.128096
341,-0.7851,0.129752
342,-0.785,0.131408
343,-0.7849,0.134721
344,-0.7848,0.134721
345,-0.7847,0.138033
346,-0.7846,0.136377
347,-0.7845,0.139689
348,-0.7844,0.138033
349,-0.7843,0.141345
350,-0.7842,0.139689
351,-0.7841,0.139689
352,-0.784,0.139689
353,-0.7839,0.138033
354,-0.7838,0.136377
355,-0.7837,0.134721
356,-0.7836,0.131408
357,-0.7835,0.129752
358,-0.7834,0.12644
359,-0.7833,0.12644
360,-0.7832,0.124784
361,-0.7831,0.124784
362,-0.783,0.121472
363,-0.7829,0.119816
364,-0.7828,0.11816
365,-0.7827,0.11816
366,-0.7826,0.11816
367,-0.7825,0.116504
368,-0.7824,0.116504
369,-0.7823,0.114848
370,-0.7822,0.114848
371,-0.7821,0.113192
372,-0.782,0.113192
373,-0.7819,0.113192
374,-0.7818,0.114848
375,-0.7817,0.114848
376,-0.7816,0.116504
377,-0.7815,0.116504
378,-0.7814,0.116504
379,-0.7813,0.121472
380,-0.7812,0.119816
381,-0.7811,0.121472
382,-0.781,0.124784
383,-0.7809,0.123128
384,-0.7808,0.12644
385,-0.7807,0.124784
386,-0.7806,0.12644
387,-0.7805,0.128096
388,-0.7804,0.131408
389,-0.7803,0.131408
390,-0.7802,0.131408
391,-0.7801,0.136377
392,-0.78,0.134721
393,-0.7799,0.136377
394,-0.7798,0.136377
395,-0.7797,0.136377
396,-0.7796,0.136377
397,-0.7795,0.138033
398,-0.7794,0.138033
399,-0.7793,0.138033
400,-0.7792,0.138033
401,-0.7791,0.136377
402,-0.779,0.136377
403,-0.7789,0.131408
404,-0.7788,0.131408
405,-0.7787,0.128096
406,-0.7786,0.12644
407,-0.7785,0.12644
408,-0.7784,0.121472
409,-0.7783,0.121472
410,-0.7782,0.121472
411,-0.7781,0.119816
412,-0.778,0.119816
413,-0.7779,0.11816
414,-0.7778,0.11816
415,-0.7777,0.11816
416,-0.7776,0.114848
417,-0.7775,0.116504
418,-0.7774,0.113192
419,-0.7773,0.10988
420,-0.7772,0.10988
421,-0.7771,0.10988
422,-0.777,0.114848
423,-0.7769,0.113192
424,-0.7768,0.114848
425,-0.7767,0.11816
426,-0.7766,0.116504
427,-0.7765,0.119816
428,-0.7764,0.119816
429,-0.7763,0.121472
430,-0.7762,0.121472
431,-0.7761,0.121472
432,-0.776,0.124784
433,-0.7759,0.12644
434,-0.7758,0.128096
435,-0.7757,0.128096
436,-0.7756,0.131408
437,-0.7755,0.131408
438,-0.7754,0.131408
439,-0.7753,0.131408
440,-0.7752,0.136377
441,-0.7751,0.131408
442,-0.775,0.136377
443,-0.7749,0.134721
444,-0.7748,0.134721
445,-0.7747,0.138033
446,-0.7746,0.136377
447,-0.7745,0.138033
448,-0.7744,0.136377
449,-0.7743,0.134721
450,-0.7742,0.131408
451,-0.7741,0.131408
452,-0.774,0.128096
453,-0.7739,0.128096
454,-0.7738,0.124784
455,-0.7737,0.124784
456,-0.7736,0.124784
457,-0.7735,0.121472
458,-0.7734,0.121472
459,-0.7733,0.119816
460,-0.7732,0.119816
461,-0.7731,0.119816
462,-0.773,0.116504
463,-0.7729,0.116504
464,-0.7728,0.114848
465,-0.7727,0.113192
466,-0.7726,0.113192
467,-0.7725,0.10988
468,-0.7724,0.113192
469,-0.7723,0.108224
470,-0.7722,0.10988
471,-0.7721,0.114848
472,-0.772,0.114848
473,-0.7719,0.116504
474,-0.7718,0.116504
475,-0.7717,0.11816
476,-0.7716,0.119816
477,-0.7715,0.121472
478,-0.7714,0.123128
479,-0.7713,0.124784
480,-0.7712,0.12644
481,-0.7711,0.12644
482,-0.771,0.129752
483,-0.7709,0.129752
484,-0.7708,0.129752
485,-0.7707,0.129752
486,-0.7706,0.134721
487,-0.7705,0.129752
488,-0.7704,0.134721
489,-0.7703,0.131408
490,-0.7702,0.134721
491,-0.7701,0.134721
492,-0.77,0.134721
493,-0.7699,0.138033
494,-0.7698,0.136377
495,-0.7697,0.136377
496,-0.7696,0.138033
497,-0.7695,0.134721
498,-0.7694,0.131408
499,-0.7693,0.129752
500,-0.7692,0.128096
501,-0.7691,0.128096
502,-0.769,0.128096
503,-0.7689,0.124784
504,-0.7688,0.124784
505,-0.7687,0.124784
506,-0.7686,0.121472
507,-0.7685,0.121472
508,-0.7684,0.121472
509,-0.7683,0.11816
510,-0.7682,0.116504
511,-0.7681,0.116504
512,-0.768,0.114848
513,-0.7679,0.113192
514,-0.7678,0.113192
515,-0.7677,0.10988
516,-0.7676,0.113192
517,-0.7675,0.10988
518,-0.7674,0.113192
519,-0.7673,0.113192
520,-0.7672,0.114848
521,-0.7671,0.11816
522,-0.767,0.116504
523,-0.7669,0.119816
524,-0.7668,0.119816
525,-0.7667,0.123128
526,-0.7666,0.12644
527,-0.7665,0.12644
528,-0.7664,0.12644
529,-0.7663,0.129752
530,-0.7662,0.129752
531,-0.7661,0.129752
532,-0.766,0.129752
533,-0.7659,0.129752
534,-0.7658,0.134721
535,-0.7657,0.131408
536,-0.7656,0.131408
537,-0.7655,0.131408
538,-0.7654,0.136377
539,-0.7653,0.134721
540,-0.7652,0.134721
541,-0.7651,0.138033
542,-0.765,0.136377
543,-0.7649,0.139689
544,-0.7648,0.136377
545,-0.7647,0.134721
546,-0.7646,0.134721
547,-0.7645,0.131408
548,-0.7644,0.129752
549,-0.7643,0.128096
550,-0.7642,0.12644
551,-0.7641,0.124784
552,-0.764,0.123128
553,-0.7639,0.123128
554,-0.7638,0.119816
555,-0.7637,0.11816
556,-0.7636,0.11816
557,-0.7635,0.11816
558,-0.7634,0.114848
559,-0.7633,0.114848
560,-0.7632,0.113192
561,-0.7631,0.114848
562,-0.763,0.10988
563,-0.7629,0.10988
564,-0.7628,0.108224
565,-0.7627,0.108224
566,-0.7626,0.113192
567,-0.7625,0.113192
568,-0.7624,0.114848
569,-0.7623,0.11816
570,-0.7622,0.116504
571,-0.7621,0.119816
572,-0.762,0.121472
573,-0.7619,0.123128
574,-0.7618,0.124784
575,-0.7617,0.12644
576,-0.7616,0.12644
577,-0.7615,0.129752
578,-0.7614,0.129752
579,-0.7613,0.129752
580,-0.7612,0.129752
581,-0.7611,0.129752
582,-0.761,0.129752
583,-0.7609,0.134721
584,-0.7608,0.131408
585,-0.7607,0.131408
586,-0.7606,0.136377
587,-0.7605,0.134721
588,-0.7604,0.136377
589,-0.7603,0.136377
590,-0.7602,0.138033
591,-0.7601,0.138033
592,-0.76,0.134721
593,-0.7599,0.136377
594,-0.7598,0.131408
595,-0.7597,0.131408
596,-0.7596,0.131408
597,-0.7595,0.128096
598,-0.7594,0.12644
599,-0.7593,0.12644
600,-0.7592,0.12644
601,-0.7591,0.123128
602,-0.759,0.119816
603,-0.7589,0.121472
604,-0.7588,0.11816
605,-0.7587,0.116504
606,-0.7586,0.116504
607,-0.7585,0.116504
608,-0.7584,0.113192
609,-0.7583,0.10988
610,-0.7582,0.10988
611,-0.7581,0.10988
612,-0.758,0.10988
613,-0.7579,0.10988
614,-0.7578,0.10988
615,-0.7577,0.114848
616,-0.7576,0.114848
617,-0.7575,0.11816
618,-0.7574,0.119816
619,-0.7573,0.121472
620,-0.7572,0.124784
621,-0.7571,0.124784
622,-0.757,0.124784
623,-0.7569,0.128096
624,-0.7568,0.12644
625,-0.7567,0.12644
626,-0.7566,0.129752
627,-0.7565,0.128096
628,-0.7564,0.129752
629,-0.7563,0.128096
630,-0.7562,0.131408
631,-0.7561,0.129752
632,-0.756,0.131408
633,-0.7559,0.134721
634,-0.7558,0.131408
635,-0.7557,0.136377
636,-0.7556,0.134721
637,-0.7555,0.134721
638,-0.7554,0.138033
639,-0.7553,0.136377
640,-0.7552,0.136377
641,-0.7551,0.131408
642,-0.755,0.131408
643,-0.7549,0.129752
644,-0.7548,0.128096
645,-0.7547,0.128096
646,-0.7546,0.123128
647,-0.7545,0.123128
648,-0.7544,0.121472
649,-0.7543,0.119816
650,-0.7542,0.119816
651,-0.7541,0.116504
652,-0.754,0.116504
653,-0.7539,0.114848
654,-0.7538,0.113192
655,-0.7537,0.113192
656,-0.7536,0.113192
657,-0.7535,0.108224
658,-0.7534,0.108224
659,-0.7533,0.108224
660,-0.7532,0.108224
661,-0.7531,0.113192
662,-0.753,0.114848
663,-0.7529,0.116504
664,-0.7528,0.11816
665,-0.7527,0.119816
666,-0.7526,0.123128
667,-0.7525,0.123128
668,-0.7524,0.123128
669,-0.7523,0.123128
670,-0.7522,0.12644
671,-0.7521,0.124784
672,-0.752,0.128096
673,-0.7519,0.12644
674,-0.7518,0.128096
675,-0.7517,0.128096
676,-0.7516,0.128096
677,-0.7515,0.131408
678,-0.7514,0.129752
679,-0.7513,0.131408
680,-0.7512,0.131408
681,-0.7511,0.131408
682,-0.751,0.131408
683,-0.7509,0.136377
684,-0.7508,0.138033
685,-0.7507,0.141345
686,-0.7506,0.141345
687,-0.7505,0.138033
688,-0.7504,0.136377
689,-0.7503,0.134721
690,-0.7502,0.129752
691,-0.7501,0.129752
692,-0.75,0.128096
693,-0.7499,0.12644
694,-0.7498,0.12644
695,-0.7497,0.121472
696,-0.7496,0.121472
